Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2022,FB_ATM_TOTL,,NUMBER,A,0,,4.28
2022,FB_CBK_BRCH,,NUMBER,A,0,,5.41
