Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2024,A,0,ZIMSTAT_PHC_2022,SG_STT_FPOS,,BOOL,,1
