Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2019,SH_TBS_INCD,,PER_100000_POP,A,0,,199
2020,SH_TBS_INCD,,PER_100000_POP,A,0,,193
2021,SH_TBS_INCD,,PER_100000_POP,A,0,,190
2022,SH_TBS_INCD,,PER_100000_POP,A,0,,204
2023,SH_TBS_INCD,,PER_100000_POP,A,0,,211
2024,SH_TBS_INCD,,PER_100000_POP,A,0,,204
