Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2023,GB_XPD_CUL_PB,,USD,A,0,,0.07
2024,GB_XPD_CUL_PB,,USD,A,0,,0.07
