Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2015,ER_PTD_MTN,,PT,A,0,,87.4811
2016,ER_PTD_MTN,,PT,A,0,,87.4811
2017,ER_PTD_MTN,,PT,A,0,,87.4811
2018,ER_PTD_MTN,,PT,A,0,,87.4811
2019,ER_PTD_MTN,,PT,A,0,,87.4811
2020,ER_PTD_MTN,,PT,A,0,,87.4811
2021,ER_PTD_MTN,,PT,A,0,,87.4811
2022,ER_PTD_MTN,,PT,A,0,,87.4811
2023,ER_PTD_MTN,,PT,A,0,,87.4811
2024,ER_PTD_MTN,,PT,A,0,,87.4811
