Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2019,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,A,0,,2.81
2021,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,A,0,,1.51
2023,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,A,0,,0.96
2024,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,A,0,,0.91
