Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,Series,REF_AREA,Units,GeoCode,Value
2020,A,0,FAO_Aquastats_survey_2020,ER_H2O_WUEYST,,PT,,4.37
