Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2019,A,0,Zimstat_MICS_2019,VC_VAW_PHYPYV,,PT,,64.1
