Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2023,100,,Normal value,Units,Percent,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management [6.b.1]
