Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2023,103449445.0,,Normal value,Units,Constant USD,Productivity of large-scale food producers [2.3.1]
2024,634699.0,,Normal value,Units,Constant USD,Productivity of large-scale food producers [2.3.1]
2015,0.28,,Normal value,Units,Constant USD,Productivity of small-scale food producers [2.3.1]
2023,116.0,,Normal value,Units,Constant USD,Productivity of small-scale food producers [2.3.1]
2024,88.0,,Normal value,Units,Constant USD,Productivity of small-scale food producers [2.3.1]
