Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2023,0.385,,Normal value,Units,Metric Tons,"Domestic material consumption per capita, by type of raw material [8.4.2,12.2.2]"
2024,0.21,,Normal value,Units,Metric Tons,"Domestic material consumption per capita, by type of raw material [8.4.2,12.2.2]"
2023,0.254,,Normal value,Units,Metric Tons,"Domestic material consumption per unit of GDP [8.4.2,12.2.2]"
2024,117.0,,Normal value,Units,Metric Tons,"Domestic material consumption per unit of GDP [8.4.2,12.2.2]"
2023,18576062.7,,Normal value,Units,Metric Tons,"Domestic material consumption [8.4.2,12.2.2]"
2024,15287153.38,,Normal value,Units,Metric Tons,"Domestic material consumption [8.4.2,12.2.2]"
