Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2024,100,,Normal value,Units,Percent,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 3: employment and economic benefits. [5.1.1]"
2024,100,,Normal value,Units,Percent,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life. [5.1.1]"
2024,100,,Normal value,Units,Percent,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family. [5.1.1]"
2024,100,,Normal value,Units,Percent,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women. [5.1.1]"
