Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2019,64.2,,Normal value,Units,Percent,Proportion of population practicing open defecation [6.2.1]
2022,68.7,,Normal value,Units,Percent,Proportion of population practicing open defecation [6.2.1]
2023,78.4,,Normal value,Units,Percent,Proportion of population practicing open defecation [6.2.1]
2024,45.5,,Normal value,Units,Percent,Proportion of population practicing open defecation [6.2.1]
2019,64.2,,Normal value,Units,Percent,Proportion of population with basic handwashing facilities on premises [6.2.1]
2024,28.8,,Normal value,Units,Percent,Proportion of population with basic handwashing facilities on premises [6.2.1]
