Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2021,SH_TRP_INTVN,,NUMBER,A,0,,1020817
2022,SH_TRP_INTVN,,NUMBER,A,0,,4989852
2023,SH_TRP_INTVN,,NUMBER,A,0,,666319
2024,SH_TRP_INTVN,,NUMBER,A,0,,4690220
