Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2022,SG_REG_BRTH90,,PT,A,0,,78.6
2022,SG_REG_CENSUS,,BOOL,A,0,,1.0
2022,SG_REG_DETH75,,PT,A,0,,64.7
