Year,SERIES,Reference area,Degree of urbanisation,UNIT_MEASURE,Observation status,Unit multiplier,GeoCode,Value
2022,"Municipal Solid Waste collection coverage, by cities (%) [11.6.1]",,Urban,Percent,Normal value,Units,,63
