Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,Series,REF_AREA,Units,GeoCode,Value
2014,A,0,Zimbabwe_CivilProtection_Unit_2018,SG_DSR_LEGREG,,BOOL,,1
