Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2024,A,0,ZIMSTAT_Crime_Statistics,VC_PRS_UNSNT,,PT,,22.6
