Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2024,A,0,MPSLSW_Strategic_Plan,SL_LBR_NTLCPL,,PT,,40
