Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2024,A,0,POZ_Reviews_from_Parliament_communication_platforms,IU_DMK_ICRS,,PT,,60
