Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2025,A,0,GOZ,SG_CPA_INVPRMLDC,,BOOL,,1
