Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2023,ER_GRF_ANIMKPT,,NUMBER,A,0,,37
2024,ER_GRF_ANIMKPT,,NUMBER,A,0,,37
2023,ER_GRF_PLNTSTOR,,NUMBER,A,0,,6300
2024,ER_GRF_PLNTSTOR,,NUMBER,A,0,,7554
