Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2024,SE_GCEDESD_CUR,,PT,A,0,,100
2024,SE_GCEDESD_NEP,,PT,A,0,,100
2024,SE_GCEDESD_TED,,PT,A,0,,100
