Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2023,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRPC,,KG_PER_CON_USD,,1.228
2024,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRPC,,KG_PER_CON_USD,,0.64
2023,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRPG,,KG_PER_CON_USD,,0.42
2024,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRPG,,KG_PER_CON_USD,,0.23
2023,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRTN,,T,,18576062.7
2024,A,0,RBZ_MMCZ_FGR_Zimstat,EN_MAT_FTPRTN,,T,,10060000.0
