Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2023,EN_MAT_DOMCMPC,,T,A,0,,0.385
2024,EN_MAT_DOMCMPC,,T,A,0,,0.21
2023,EN_MAT_DOMCMPG,,T,A,0,,0.254
2024,EN_MAT_DOMCMPG,,T,A,0,,117.0
2023,EN_MAT_DOMCMPT,,T,A,0,,18576062.7
2024,EN_MAT_DOMCMPT,,T,A,0,,15287153.38
