Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2014,SH_STA_TRAF,,PER_100000_POP,A,0,,14.46
2015,SH_STA_TRAF,,PER_100000_POP,A,0,,16.77
2016,SH_STA_TRAF,,PER_100000_POP,A,0,,11.21
2017,SH_STA_TRAF,,PER_100000_POP,A,0,,12.69
2018,SH_STA_TRAF,,PER_100000_POP,A,0,,13.58
2024,SH_STA_TRAF,,PER_100000_POP,A,0,,13.45
