Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2024,A,0,Ministry of Women Affairs,SG_LGL_GENEQEMP,,PT,,100
2024,A,0,Ministry of Women Affairs,SG_LGL_GENEQLFP,,PT,,100
2024,A,0,Ministry of Women Affairs,SG_LGL_GENEQMAR,,PT,,100
2024,A,0,Ministry of Women Affairs,SG_LGL_GENEQVAW,,PT,,100
