Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2016,SL_TLF_MANF_19ICLS,,PT,A,0,,11.527485371766415
2017,SL_TLF_MANF_19ICLS,,PT,A,0,,10.964386733095884
2018,SL_TLF_MANF_19ICLS,,PT,A,0,,11.373394386211809
2019,SL_TLF_MANF_19ICLS,,PT,A,0,,10.12757620435614
2020,SL_TLF_MANF_19ICLS,,PT,A,0,,9.51522880398604
2021,SL_TLF_MANF_19ICLS,,PT,A,0,,9.3
2022,SL_TLF_MANF_19ICLS,,PT,A,0,,8.0
2023,SL_TLF_MANF_19ICLS,,PT,A,0,,8.1
2024,SL_TLF_MANF_19ICLS,,PT,A,0,,8.5
