Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2019,SE_GPI_PTNPRE,,IX,A,0,,1.0
2024,SE_GPI_PTNPRE,,IX,A,0,,1.0
2019,SE_LGP_ACHI,,IX,A,0,,1.19
2024,SE_LGP_ACHI,,IX,A,0,,0.91
