Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2023,PD_AGR_LSFP,,CON_USD,A,0,,103449445.0
2024,PD_AGR_LSFP,,CON_USD,A,0,,634699.0
2015,PD_AGR_SSFP,,CON_USD,A,0,,0.28
2023,PD_AGR_SSFP,,CON_USD,A,0,,116.0
2024,PD_AGR_SSFP,,CON_USD,A,0,,88.0
