Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2023,EN_MAT_FTPRPC,,KG_PER_CON_USD,A,0,,1.228
2024,EN_MAT_FTPRPC,,KG_PER_CON_USD,A,0,,0.64
2023,EN_MAT_FTPRPG,,KG_PER_CON_USD,A,0,,0.42
2024,EN_MAT_FTPRPG,,KG_PER_CON_USD,A,0,,0.23
2023,EN_MAT_FTPRTN,,T,A,0,,18576062.7
2024,EN_MAT_FTPRTN,,T,A,0,,10060000.0
