Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2015,ER_MTN_DGRDP,,PT,A,0,,5.6
2021,ER_MTN_DGRDP,,PT,A,0,,7.6
2018,ER_MTN_GRNCVI,,PT,A,0,,98.5
2019,ER_MTN_GRNCVI,,PT,A,0,,97.73
2024,ER_MTN_GRNCVI,,PT,A,0,,98.5
